,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,43.0,0.00699,0.11,10,0.0,0.0,0.0,0.0,-0.25,0.0,non_speed,165.7781134,-0.4144452835
1,43.0,0.11,0.68,10,0.0,0.0,0.0,0.0,-0.47,1.0,non_speed,917.3238,-4.7258671434999995
2,43.0,0.68,0.693,10,821.0,0,L,3.91666,-0.92,0.0,non_speed,20.921419999999838,-4.918344207499998
3,43.0,0.693,0.72,10,0.0,0.0,0.0,0.0,-0.92,2.0,non_speed,43.452180000000034,-5.318104263499999
4,43.0,0.72,0.87,10,913.0,0000A,R,4.01666,-0.37,1.0,non_speed,241.401,-6.2112879634999985
5,43.0,0.87,0.88,10,913.0,0000A,R,4.01666,1.77,1.0,non_speed,16.093400000000013,-5.926434783499998
6,43.0,0.88,1.02,10,0.0,0.0,0.0,0.0,1.77,4.0,non_speed,225.3076,-1.9384902634999972
7,43.0,1.02,1.054,10,505.0,1,R,3.0,2.15,2.0,non_speed,54.71756000000005,-0.7620627234999962
8,43.0,1.054,1.14,10,0.0,0.0,0.0,0.0,2.15,5.0,non_speed,138.40323999999976,2.2136069364999984
9,43.0,1.14,1.24,10,0.0,0.0,0.0,0.0,1.69,6.0,non_speed,160.93400000000014,4.9333915365
10,43.0,1.24,1.357,10,1078.0,0001A,R,10.0,1.92,3.0,non_speed,188.29277999999996,8.5486129125
11,43.0,1.357,1.39,10,0.0,0.0,0.0,0.0,1.92,7.0,non_speed,53.10821999999987,9.568290736499996
12,43.0,1.39,1.52,10,0.0,0.0,0.0,0.0,1.73,8.0,non_speed,209.21420000000018,13.187696396499998
13,43.0,1.52,1.61,10,0.0,0.0,0.0,0.0,1.54,9.0,non_speed,144.8406000000001,15.4182416365
14,43.0,1.61,1.636,10,572.0,0001B,R,10.0,1.91,4.0,non_speed,41.842839999999676,16.21743988049999
15,43.0,1.636,2.05,10,0.0,0.0,0.0,0.0,1.91,10.0,non_speed,666.2667599999999,28.94313499649999
16,43.0,1.787,2.05,10,1201.0,2,L,10.0,0.0,6.0,non_speed,423.2564199999998,28.94313499649999
